,Precision,Recall,F1,Support
cs.IT,0.6737089201877934,0.6552511415525114,0.6643518518518519,438.0
cs.LG,0.4884353741496599,0.6648148148148149,0.5631372549019608,1080.0
cs.LO,0.45695364238410596,0.575,0.5092250922509225,120.0
cs.MA,0.5,0.125,0.2,32.0
cs.MM,0.75,0.07894736842105263,0.14285714285714285,38.0
cs.MS,0.0,0.0,0.0,10.0
cs.NA,0.0,0.0,0.0,11.0
cs.NE,0.3469387755102041,0.2236842105263158,0.272,76.0
cs.NI,0.5071090047393365,0.5572916666666666,0.5310173697270472,192.0
cs.OH,0.0,0.0,0.0,27.0
cs.OS,0.0,0.0,0.0,6.0
cs.PF,0.0,0.0,0.0,18.0
cs.PL,0.5,0.3541666666666667,0.4146341463414634,48.0
cs.RO,0.652046783625731,0.6636904761904762,0.6578171091445427,336.0
cs.SC,0.0,0.0,0.0,11.0
cs.SD,0.35384615384615387,0.25,0.2929936305732484,92.0
cs.SE,0.4975369458128079,0.5706214689265536,0.531578947368421,177.0
cs.SI,0.4297520661157025,0.40310077519379844,0.416,129.0
cs.SY,0.2222222222222222,0.03333333333333333,0.057971014492753624,60.0
econ.EM,0.2631578947368421,0.1282051282051282,0.1724137931034483,39.0
econ.GN,0.29545454545454547,0.3333333333333333,0.3132530120481928,39.0
econ.TH,0.21428571428571427,0.1875,0.2,16.0
eess.AS,0.4583333333333333,0.4230769230769231,0.44,78.0
eess.IV,0.5658914728682171,0.3492822966507177,0.4319526627218935,209.0
eess.SP,0.3081761006289308,0.24873096446700507,0.2752808988764045,197.0
eess.SY,0.4619289340101523,0.4527363184079602,0.457286432160804,201.0
gr-qc,0.6257668711656442,0.6594827586206896,0.6421825813221406,464.0
hep-ex,0.6,0.5454545454545454,0.5714285714285714,77.0
hep-lat,0.48,0.46153846153846156,0.47058823529411764,78.0
hep-ph,0.5896805896805897,0.6122448979591837,0.6007509386733417,392.0
hep-th,0.49591280653950953,0.5,0.49794801641586867,364.0
math-ph,0.1787709497206704,0.15165876777251186,0.1641025641025641,211.0
math.AC,0.5319148936170213,0.44642857142857145,0.4854368932038835,56.0
math.AG,0.542319749216301,0.6731517509727627,0.6006944444444444,257.0
math.AP,0.5029239766081871,0.6323529411764706,0.5602605863192183,272.0
math.AT,0.3235294117647059,0.15714285714285714,0.21153846153846154,70.0
math.CA,0.3815789473684211,0.3118279569892473,0.3431952662721893,93.0
math.CO,0.49038461538461536,0.6623376623376623,0.56353591160221,231.0
math.CT,0.45652173913043476,0.5526315789473685,0.5,38.0
math.CV,0.3170731707317073,0.20634920634920634,0.25,63.0
math.DG,0.5126050420168067,0.6594594594594595,0.5768321513002365,185.0
math.DS,0.4864864864864865,0.4265402843601896,0.45454545454545453,211.0
math.FA,0.4766355140186916,0.46788990825688076,0.4722222222222222,109.0
math.GM,0.0,0.0,0.0,25.0
math.GN,0.5,0.1875,0.2727272727272727,16.0
math.GR,0.5697674418604651,0.620253164556962,0.593939393939394,79.0
math.GT,0.5932203389830508,0.5343511450381679,0.5622489959839357,131.0
math.HO,0.14285714285714285,0.2222222222222222,0.17391304347826086,27.0
math.KT,1.0,0.1,0.18181818181818182,20.0
math.LO,0.3181818181818182,0.3442622950819672,0.33070866141732286,61.0
math.MG,0.42424242424242425,0.28,0.3373493975903614,50.0
math.NA,0.5372670807453416,0.6383763837638377,0.5834738617200674,271.0
math.NT,0.5174129353233831,0.5531914893617021,0.5347043701799485,188.0
math.OA,0.5517241379310345,0.3902439024390244,0.45714285714285713,41.0
math.OC,0.4577114427860697,0.5411764705882353,0.49595687331536387,340.0
math.PR,0.5111940298507462,0.5805084745762712,0.5436507936507936,236.0
math.QA,0.19672131147540983,0.24,0.21621621621621623,50.0
math.RA,0.288135593220339,0.20481927710843373,0.23943661971830985,83.0
math.RT,0.47560975609756095,0.39,0.42857142857142855,100.0
math.SG,0.25,0.1111111111111111,0.15384615384615385,36.0
math.SP,0.45,0.2903225806451613,0.35294117647058826,31.0
math.ST,0.45,0.432,0.44081632653061226,125.0
nlin.AO,0.25,0.16,0.1951219512195122,25.0
nlin.CD,0.3548387096774194,0.21568627450980393,0.2682926829268293,51.0
nlin.CG,0.0,0.0,0.0,7.0
nlin.PS,0.3225806451612903,0.3225806451612903,0.3225806451612903,31.0
nlin.SI,0.7083333333333334,0.3541666666666667,0.4722222222222222,48.0
nucl-ex,0.3333333333333333,0.2222222222222222,0.26666666666666666,27.0
nucl-th,0.5227272727272727,0.5227272727272727,0.5227272727272727,132.0
physics.acc-ph,0.5789473684210527,0.559322033898305,0.5689655172413793,59.0
physics.ao-ph,0.42424242424242425,0.30434782608695654,0.35443037974683544,46.0
physics.app-ph,0.2857142857142857,0.16,0.20512820512820512,100.0
physics.atm-clus,0.0,0.0,0.0,10.0
physics.atom-ph,0.3815789473684211,0.4027777777777778,0.3918918918918919,72.0
physics.bio-ph,0.16666666666666666,0.11538461538461539,0.13636363636363635,52.0
physics.chem-ph,0.48484848484848486,0.31683168316831684,0.38323353293413176,101.0
physics.class-ph,0.41379310344827586,0.23076923076923078,0.2962962962962963,52.0
physics.comp-ph,0.13725490196078433,0.09333333333333334,0.1111111111111111,75.0
physics.data-an,0.1111111111111111,0.037037037037037035,0.05555555555555555,27.0
physics.ed-ph,0.5714285714285714,0.5161290322580645,0.5423728813559322,31.0
physics.flu-dyn,0.4403292181069959,0.5631578947368421,0.4942263279445728,190.0
physics.gen-ph,0.26666666666666666,0.15584415584415584,0.19672131147540983,77.0
physics.geo-ph,0.29411764705882354,0.1282051282051282,0.17857142857142858,39.0
physics.hist-ph,0.35,0.3783783783783784,0.36363636363636365,37.0
physics.ins-det,0.5945945945945946,0.5238095238095238,0.5569620253164557,126.0
physics.med-ph,0.29508196721311475,0.3673469387755102,0.32727272727272727,49.0
physics.optics,0.5817694369973191,0.6147308781869688,0.5977961432506887,353.0
physics.plasm-ph,0.5643564356435643,0.5089285714285714,0.5352112676056338,112.0
physics.pop-ph,0.0,0.0,0.0,16.0
physics.soc-ph,0.31213872832369943,0.3673469387755102,0.3375,147.0
physics.space-ph,0.16666666666666666,0.05263157894736842,0.08,19.0
q-bio.BM,0.34615384615384615,0.2647058823529412,0.3,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.4444444444444444,0.16666666666666666,0.24242424242424243,24.0
q-bio.MN,0.3157894736842105,0.2727272727272727,0.2926829268292683,22.0
q-bio.NC,0.4691358024691358,0.5507246376811594,0.5066666666666667,69.0
q-bio.OT,0.0,0.0,0.0,9.0
q-bio.PE,0.4523809523809524,0.475,0.4634146341463415,80.0
q-bio.QM,0.21212121212121213,0.1076923076923077,0.14285714285714285,65.0
q-bio.SC,0.0,0.0,0.0,15.0
q-bio.TO,0.3333333333333333,0.2222222222222222,0.26666666666666666,18.0
q-fin.CP,0.23076923076923078,0.17647058823529413,0.2,17.0
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.125,0.09090909090909091,0.10526315789473684,11.0
q-fin.MF,0.13333333333333333,0.125,0.12903225806451613,16.0
q-fin.PM,0.6666666666666666,0.3157894736842105,0.42857142857142855,19.0
q-fin.PR,0.42857142857142855,0.16666666666666666,0.24,18.0
q-fin.RM,0.16666666666666666,0.11764705882352941,0.13793103448275862,17.0
q-fin.ST,0.47058823529411764,0.32,0.38095238095238093,25.0
q-fin.TR,0.6666666666666666,0.13333333333333333,0.2222222222222222,15.0
quant-ph,0.6402439024390244,0.7377049180327869,0.6855277475516867,854.0
stat.AP,0.3333333333333333,0.26785714285714285,0.297029702970297,112.0
stat.CO,0.21052631578947367,0.20512820512820512,0.2077922077922078,39.0
stat.ME,0.44891640866873067,0.5870445344129555,0.5087719298245614,247.0
stat.ML,0.32786885245901637,0.11494252873563218,0.1702127659574468,174.0
stat.OT,1.0,0.2,0.3333333333333333,5.0
Accuracy,0.5173,0.5173,0.5173,0.5173
Macro Average,0.3932499256823833,0.33331720262791525,0.34493765446444274,20000.0
Weighted Average,0.5037631107390874,0.5173,0.5028329724889196,20000.0
