,Precision,Recall,F1,Support
cs.GL,0.0,0.0,0.0,5.0
cs.GR,0.4090909090909091,0.25,0.3103448275862069,36.0
cs.GT,0.5,0.647887323943662,0.5644171779141104,71.0
cs.HC,0.5,0.564625850340136,0.5303514376996805,147.0
cs.IR,0.45871559633027525,0.36764705882352944,0.40816326530612246,136.0
cs.IT,0.6866028708133971,0.6552511415525114,0.6705607476635514,438.0
cs.LG,0.4971387696709585,0.6435185185185185,0.5609362389023406,1080.0
cs.LO,0.45390070921985815,0.5333333333333333,0.4904214559386973,120.0
cs.MA,0.25,0.0625,0.1,32.0
cs.MM,0.6666666666666666,0.10526315789473684,0.18181818181818182,38.0
cs.MS,0.3333333333333333,0.1,0.15384615384615385,10.0
cs.NA,0.0,0.0,0.0,11.0
cs.NE,0.43636363636363634,0.3157894736842105,0.366412213740458,76.0
cs.NI,0.5318181818181819,0.609375,0.5679611650485437,192.0
cs.OH,0.14285714285714285,0.037037037037037035,0.058823529411764705,27.0
cs.OS,0.0,0.0,0.0,6.0
cs.PF,0.0,0.0,0.0,18.0
cs.PL,0.43902439024390244,0.375,0.4044943820224719,48.0
cs.RO,0.656891495601173,0.6666666666666666,0.6617429837518464,336.0
cs.SC,0.0,0.0,0.0,11.0
cs.SD,0.42857142857142855,0.29347826086956524,0.34838709677419355,92.0
cs.SE,0.5309278350515464,0.5819209039548022,0.555256064690027,177.0
cs.SI,0.4418604651162791,0.4418604651162791,0.4418604651162791,129.0
cs.SY,0.25,0.05,0.08333333333333333,60.0
econ.EM,0.15,0.07692307692307693,0.1016949152542373,39.0
econ.GN,0.41025641025641024,0.41025641025641024,0.41025641025641024,39.0
econ.TH,0.21428571428571427,0.1875,0.2,16.0
eess.AS,0.43661971830985913,0.3974358974358974,0.4161073825503356,78.0
eess.IV,0.5833333333333334,0.3684210526315789,0.45161290322580644,209.0
eess.SP,0.35119047619047616,0.29949238578680204,0.3232876712328767,197.0
eess.SY,0.44387755102040816,0.43283582089552236,0.43828715365239296,201.0
gr-qc,0.6652631578947369,0.6810344827586207,0.6730564430244942,464.0
hep-ex,0.5846153846153846,0.4935064935064935,0.5352112676056338,77.0
hep-lat,0.5054945054945055,0.5897435897435898,0.5443786982248521,78.0
hep-ph,0.6216216216216216,0.6454081632653061,0.6332916145181476,392.0
hep-th,0.5310880829015544,0.5631868131868132,0.5466666666666666,364.0
math-ph,0.24324324324324326,0.17061611374407584,0.20055710306406685,211.0
math.AC,0.6222222222222222,0.5,0.5544554455445545,56.0
math.AG,0.5548172757475083,0.6498054474708171,0.5985663082437276,257.0
math.AP,0.49575070821529743,0.6433823529411765,0.56,272.0
math.AT,0.45,0.2571428571428571,0.32727272727272727,70.0
math.CA,0.3333333333333333,0.3010752688172043,0.3163841807909605,93.0
math.CO,0.4968944099378882,0.6926406926406926,0.5786618444846293,231.0
math.CT,0.4666666666666667,0.5526315789473685,0.5060240963855421,38.0
math.CV,0.3191489361702128,0.23809523809523808,0.2727272727272727,63.0
math.DG,0.5652173913043478,0.7027027027027027,0.6265060240963856,185.0
math.DS,0.509090909090909,0.3981042654028436,0.44680851063829785,211.0
math.FA,0.4716981132075472,0.45871559633027525,0.46511627906976744,109.0
math.GM,0.1,0.04,0.05714285714285714,25.0
math.GN,0.2222222222222222,0.125,0.16,16.0
math.GR,0.5529411764705883,0.5949367088607594,0.573170731707317,79.0
math.GT,0.6015625,0.5877862595419847,0.5945945945945946,131.0
math.HO,0.22857142857142856,0.2962962962962963,0.25806451612903225,27.0
math.KT,0.4,0.1,0.16,20.0
math.LO,0.3548387096774194,0.36065573770491804,0.35772357723577236,61.0
math.MG,0.35294117647058826,0.24,0.2857142857142857,50.0
math.NA,0.540625,0.6383763837638377,0.5854483925549916,271.0
math.NT,0.504950495049505,0.5425531914893617,0.5230769230769231,188.0
math.OA,0.5357142857142857,0.36585365853658536,0.43478260869565216,41.0
math.OC,0.4701492537313433,0.5558823529411765,0.5094339622641509,340.0
math.PR,0.5054151624548736,0.5932203389830508,0.5458089668615984,236.0
math.QA,0.22950819672131148,0.28,0.25225225225225223,50.0
math.RA,0.359375,0.27710843373493976,0.3129251700680272,83.0
math.RT,0.4642857142857143,0.39,0.42391304347826086,100.0
math.SG,0.38095238095238093,0.2222222222222222,0.2807017543859649,36.0
math.SP,0.4666666666666667,0.22580645161290322,0.30434782608695654,31.0
math.ST,0.4482758620689655,0.416,0.4315352697095436,125.0
nlin.AO,0.375,0.24,0.2926829268292683,25.0
nlin.CD,0.3684210526315789,0.27450980392156865,0.3146067415730337,51.0
nlin.CG,1.0,0.14285714285714285,0.25,7.0
nlin.PS,0.4,0.45161290322580644,0.42424242424242425,31.0
nlin.SI,0.6206896551724138,0.375,0.4675324675324675,48.0
nucl-ex,0.3333333333333333,0.25925925925925924,0.2916666666666667,27.0
nucl-th,0.5619834710743802,0.5151515151515151,0.5375494071146245,132.0
physics.acc-ph,0.6491228070175439,0.6271186440677966,0.6379310344827587,59.0
physics.ao-ph,0.5277777777777778,0.41304347826086957,0.4634146341463415,46.0
physics.app-ph,0.3333333333333333,0.19,0.24203821656050956,100.0
physics.atm-clus,0.0,0.0,0.0,10.0
physics.atom-ph,0.4084507042253521,0.4027777777777778,0.40559440559440557,72.0
physics.bio-ph,0.23255813953488372,0.19230769230769232,0.21052631578947367,52.0
physics.chem-ph,0.3950617283950617,0.31683168316831684,0.3516483516483517,101.0
physics.class-ph,0.2972972972972973,0.21153846153846154,0.24719101123595505,52.0
physics.comp-ph,0.21621621621621623,0.10666666666666667,0.14285714285714285,75.0
physics.data-an,0.09090909090909091,0.037037037037037035,0.05263157894736842,27.0
physics.ed-ph,0.4827586206896552,0.45161290322580644,0.4666666666666667,31.0
physics.flu-dyn,0.5021459227467812,0.6157894736842106,0.5531914893617021,190.0
physics.gen-ph,0.24444444444444444,0.14285714285714285,0.18032786885245902,77.0
physics.geo-ph,0.38095238095238093,0.20512820512820512,0.26666666666666666,39.0
physics.hist-ph,0.42857142857142855,0.40540540540540543,0.4166666666666667,37.0
physics.ins-det,0.6086956521739131,0.5555555555555556,0.5809128630705395,126.0
physics.med-ph,0.3448275862068966,0.40816326530612246,0.37383177570093457,49.0
physics.optics,0.5989445910290238,0.6430594900849859,0.6202185792349727,353.0
physics.plasm-ph,0.5909090909090909,0.5803571428571429,0.5855855855855856,112.0
physics.pop-ph,0.16666666666666666,0.0625,0.09090909090909091,16.0
physics.soc-ph,0.3411764705882353,0.3945578231292517,0.3659305993690852,147.0
physics.space-ph,0.2,0.05263157894736842,0.08333333333333333,19.0
q-bio.BM,0.3333333333333333,0.2647058823529412,0.29508196721311475,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.6428571428571429,0.375,0.47368421052631576,24.0
q-bio.MN,0.36363636363636365,0.36363636363636365,0.36363636363636365,22.0
q-bio.NC,0.5064935064935064,0.5652173913043478,0.5342465753424658,69.0
q-bio.OT,0.0,0.0,0.0,9.0
q-bio.PE,0.5061728395061729,0.5125,0.5093167701863354,80.0
q-bio.QM,0.23684210526315788,0.13846153846153847,0.17475728155339806,65.0
q-bio.SC,0.0,0.0,0.0,15.0
q-bio.TO,0.5,0.2777777777777778,0.35714285714285715,18.0
q-fin.CP,0.23076923076923078,0.17647058823529413,0.2,17.0
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.25,0.18181818181818182,0.21052631578947367,11.0
q-fin.MF,0.07692307692307693,0.0625,0.06896551724137931,16.0
q-fin.PM,0.5384615384615384,0.3684210526315789,0.4375,19.0
q-fin.PR,0.3333333333333333,0.2222222222222222,0.26666666666666666,18.0
q-fin.RM,0.2727272727272727,0.17647058823529413,0.21428571428571427,17.0
q-fin.ST,0.47368421052631576,0.36,0.4090909090909091,25.0
q-fin.TR,0.5,0.2,0.2857142857142857,15.0
quant-ph,0.656441717791411,0.7517564402810304,0.7008733624454149,854.0
stat.AP,0.36046511627906974,0.2767857142857143,0.31313131313131315,112.0
stat.CO,0.2727272727272727,0.23076923076923078,0.25,39.0
stat.ME,0.45321637426900585,0.6275303643724697,0.5263157894736842,247.0
stat.ML,0.3064516129032258,0.10919540229885058,0.16101694915254236,174.0
stat.OT,0.0,0.0,0.0,5.0
Accuracy,0.5353,0.5353,0.5353,0.5353
Macro Average,0.40884008521093096,0.3558044088237805,0.3679346623010922,20000.0
Weighted Average,0.5209870879723186,0.5353,0.5214763548029309,20000.0
