,Precision,Recall,F1,Support
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.0,0.0,0.0,11.0
q-fin.MF,0.16666666666666666,0.125,0.14285714285714285,16.0
q-fin.PM,0.6,0.3157894736842105,0.41379310344827586,19.0
q-fin.PR,0.25,0.1111111111111111,0.15384615384615385,18.0
q-fin.RM,0.2222222222222222,0.11764705882352941,0.15384615384615385,17.0
q-fin.ST,0.46153846153846156,0.24,0.3157894736842105,25.0
q-fin.TR,0.4,0.13333333333333333,0.2,15.0
quant-ph,0.6178217821782178,0.7306791569086651,0.6695278969957081,854.0
stat.AP,0.2571428571428571,0.24107142857142858,0.2488479262672811,112.0
stat.CO,0.27586206896551724,0.20512820512820512,0.23529411764705882,39.0
stat.ME,0.4346590909090909,0.6194331983805668,0.5108514190317195,247.0
stat.ML,0.2857142857142857,0.11494252873563218,0.16393442622950818,174.0
stat.OT,0.0,0.0,0.0,5.0
Accuracy,0.4875,0.4875,0.4875,0.4875
Macro Average,0.3476721188959251,0.29747765306460094,0.3069062436831167,20000.0
Weighted Average,0.469344738220474,0.4875,0.4697074672251914,20000.0
