,Precision,Recall,F1,Support
physics.geo-ph,0.2631578947368421,0.1282051282051282,0.1724137931034483,39.0
physics.hist-ph,0.425,0.4594594594594595,0.44155844155844154,37.0
physics.ins-det,0.584070796460177,0.5238095238095238,0.5523012552301255,126.0
physics.med-ph,0.31746031746031744,0.40816326530612246,0.35714285714285715,49.0
physics.optics,0.5917312661498708,0.6487252124645893,0.6189189189189189,353.0
physics.plasm-ph,0.5943396226415094,0.5625,0.5779816513761468,112.0
physics.pop-ph,0.0,0.0,0.0,16.0
physics.soc-ph,0.35,0.38095238095238093,0.36482084690553745,147.0
physics.space-ph,0.25,0.05263157894736842,0.08695652173913043,19.0
q-bio.BM,0.4230769230769231,0.3235294117647059,0.36666666666666664,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.6,0.375,0.46153846153846156,24.0
q-bio.MN,0.32,0.36363636363636365,0.3404255319148936,22.0
q-bio.NC,0.5068493150684932,0.5362318840579711,0.5211267605633803,69.0
q-bio.OT,0.0,0.0,0.0,9.0
q-bio.PE,0.44047619047619047,0.4625,0.45121951219512196,80.0
q-bio.QM,0.24324324324324326,0.13846153846153847,0.17647058823529413,65.0
q-bio.SC,0.0,0.0,0.0,15.0
q-bio.TO,0.5,0.2222222222222222,0.3076923076923077,18.0
q-fin.CP,0.25,0.17647058823529413,0.20689655172413793,17.0
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.125,0.09090909090909091,0.10526315789473684,11.0
q-fin.MF,0.18181818181818182,0.125,0.14814814814814814,16.0
q-fin.PM,0.6363636363636364,0.3684210526315789,0.4666666666666667,19.0
q-fin.PR,0.2222222222222222,0.1111111111111111,0.14814814814814814,18.0
q-fin.RM,0.125,0.058823529411764705,0.08,17.0
q-fin.ST,0.47368421052631576,0.36,0.4090909090909091,25.0
q-fin.TR,0.2,0.06666666666666667,0.1,15.0
quant-ph,0.6235177865612648,0.7388758782201406,0.6763129689174705,854.0
stat.AP,0.3047619047619048,0.2857142857142857,0.29493087557603687,112.0
stat.CO,0.26666666666666666,0.20512820512820512,0.2318840579710145,39.0
stat.ME,0.44412607449856734,0.6275303643724697,0.5201342281879194,247.0
stat.ML,0.2777777777777778,0.11494252873563218,0.16260162601626016,174.0
stat.OT,0.0,0.0,0.0,5.0
Accuracy,0.5267,0.5267,0.5267,0.5267
Macro Average,0.398264942970109,0.34201601850517066,0.35327094052196367,20000.0
Weighted Average,0.5120751192702175,0.5267,0.5119999050372287,20000.0
