,Precision,Recall,F1,Support
physics.ed-ph,0.5357142857142857,0.4838709677419355,0.5084745762711864,31.0
physics.flu-dyn,0.451063829787234,0.5578947368421052,0.4988235294117647,190.0
physics.gen-ph,0.20512820512820512,0.1038961038961039,0.13793103448275862,77.0
physics.geo-ph,0.42857142857142855,0.15384615384615385,0.22641509433962265,39.0
physics.hist-ph,0.39473684210526316,0.40540540540540543,0.4,37.0
physics.ins-det,0.591304347826087,0.5396825396825397,0.5643153526970954,126.0
physics.med-ph,0.3125,0.40816326530612246,0.35398230088495575,49.0
physics.optics,0.5942408376963351,0.6430594900849859,0.617687074829932,353.0
physics.plasm-ph,0.5471698113207547,0.5178571428571429,0.5321100917431193,112.0
physics.pop-ph,0.0,0.0,0.0,16.0
physics.soc-ph,0.3333333333333333,0.3945578231292517,0.3613707165109034,147.0
physics.space-ph,0.16666666666666666,0.05263157894736842,0.08,19.0
q-bio.BM,0.3333333333333333,0.20588235294117646,0.2545454545454545,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.5,0.2916666666666667,0.3684210526315789,24.0
q-bio.MN,0.2777777777777778,0.22727272727272727,0.25,22.0
q-bio.NC,0.5064935064935064,0.5652173913043478,0.5342465753424658,69.0
q-bio.OT,0.0,0.0,0.0,9.0
q-bio.PE,0.5454545454545454,0.525,0.535031847133758,80.0
q-bio.QM,0.26666666666666666,0.12307692307692308,0.16842105263157894,65.0
q-bio.SC,0.0,0.0,0.0,15.0
q-bio.TO,0.36363636363636365,0.2222222222222222,0.27586206896551724,18.0
q-fin.CP,0.18181818181818182,0.11764705882352941,0.14285714285714285,17.0
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.14285714285714285,0.09090909090909091,0.1111111111111111,11.0
q-fin.MF,0.07692307692307693,0.0625,0.06896551724137931,16.0
q-fin.PM,0.6363636363636364,0.3684210526315789,0.4666666666666667,19.0
q-fin.PR,0.2222222222222222,0.1111111111111111,0.14814814814814814,18.0
q-fin.RM,0.125,0.058823529411764705,0.08,17.0
q-fin.ST,0.42105263157894735,0.32,0.36363636363636365,25.0
q-fin.TR,0.4,0.13333333333333333,0.2,15.0
quant-ph,0.6282565130260521,0.734192037470726,0.6771058315334774,854.0
stat.AP,0.35294117647058826,0.32142857142857145,0.3364485981308411,112.0
stat.CO,0.2727272727272727,0.23076923076923078,0.25,39.0
stat.ME,0.44542772861356933,0.611336032388664,0.515358361774744,247.0
stat.ML,0.26153846153846155,0.09770114942528736,0.14225941422594143,174.0
stat.OT,1.0,0.2,0.3333333333333333,5.0
Accuracy,0.51595,0.51595,0.51595,0.51595
Macro Average,0.3949573581844982,0.33303173315919493,0.34435996493067617,20000.0
Weighted Average,0.5020961514783838,0.51595,0.501130777762872,20000.0
