,Precision,Recall,F1,Support
physics.bio-ph,0.24324324324324326,0.17307692307692307,0.20224719101123595,52.0
physics.chem-ph,0.42105263157894735,0.31683168316831684,0.3615819209039548,101.0
physics.class-ph,0.4642857142857143,0.25,0.325,52.0
physics.comp-ph,0.2571428571428571,0.12,0.16363636363636364,75.0
physics.data-an,0.07692307692307693,0.037037037037037035,0.05,27.0
physics.ed-ph,0.5,0.5161290322580645,0.5079365079365079,31.0
physics.flu-dyn,0.4703389830508475,0.5842105263157895,0.5211267605633803,190.0
physics.gen-ph,0.23809523809523808,0.12987012987012986,0.16806722689075632,77.0
physics.geo-ph,0.16666666666666666,0.07692307692307693,0.10526315789473684,39.0
physics.hist-ph,0.3333333333333333,0.32432432432432434,0.3287671232876712,37.0
physics.ins-det,0.6018518518518519,0.5158730158730159,0.5555555555555556,126.0
physics.med-ph,0.29310344827586204,0.3469387755102041,0.3177570093457944,49.0
physics.optics,0.577023498694517,0.6260623229461756,0.6005434782608695,353.0
physics.plasm-ph,0.5181818181818182,0.5089285714285714,0.5135135135135135,112.0
physics.pop-ph,0.0,0.0,0.0,16.0
physics.soc-ph,0.3218390804597701,0.38095238095238093,0.34890965732087226,147.0
physics.space-ph,0.3333333333333333,0.05263157894736842,0.09090909090909091,19.0
q-bio.BM,0.4,0.29411764705882354,0.3389830508474576,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.46153846153846156,0.25,0.32432432432432434,24.0
q-bio.MN,0.35294117647058826,0.2727272727272727,0.3076923076923077,22.0
q-bio.NC,0.4642857142857143,0.5652173913043478,0.5098039215686274,69.0
q-bio.OT,0.0,0.0,0.0,9.0
q-bio.PE,0.47297297297297297,0.4375,0.45454545454545453,80.0
q-bio.QM,0.30303030303030304,0.15384615384615385,0.20408163265306123,65.0
q-bio.SC,0.0,0.0,0.0,15.0
q-bio.TO,0.4444444444444444,0.2222222222222222,0.2962962962962963,18.0
q-fin.CP,0.36363636363636365,0.23529411764705882,0.2857142857142857,17.0
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.2,0.09090909090909091,0.125,11.0
q-fin.MF,0.14285714285714285,0.125,0.13333333333333333,16.0
q-fin.PM,0.625,0.2631578947368421,0.37037037037037035,19.0
q-fin.PR,0.2222222222222222,0.1111111111111111,0.14814814814814814,18.0
q-fin.RM,0.0,0.0,0.0,17.0
q-fin.ST,0.3684210526315789,0.28,0.3181818181818182,25.0
q-fin.TR,0.25,0.06666666666666667,0.10526315789473684,15.0
quant-ph,0.6235059760956175,0.7330210772833724,0.673842841765339,854.0
stat.AP,0.3645833333333333,0.3125,0.33653846153846156,112.0
stat.CO,0.23333333333333334,0.1794871794871795,0.2028985507246377,39.0
stat.ME,0.45689655172413796,0.6437246963562753,0.534453781512605,247.0
stat.ML,0.25,0.10344827586206896,0.14634146341463414,174.0
stat.OT,0.0,0.0,0.0,5.0
Accuracy,0.5124,0.5124,0.5124,0.5124
Macro Average,0.3811177895140877,0.3252385627888513,0.3359438408541331,20000.0
Weighted Average,0.49675390629907923,0.5124,0.496474554158131,20000.0
