,Precision,Recall,F1,Support
hep-ex,0.5970149253731343,0.5194805194805194,0.5555555555555556,77.0
hep-lat,0.4777777777777778,0.5512820512820513,0.5119047619047619,78.0
hep-ph,0.6296296296296297,0.6505102040816326,0.6398996235884568,392.0
hep-th,0.5442708333333334,0.5741758241758241,0.5588235294117647,364.0
math-ph,0.25806451612903225,0.1895734597156398,0.2185792349726776,211.0
math.AC,0.5319148936170213,0.44642857142857145,0.4854368932038835,56.0
math.AG,0.5663430420711975,0.6809338521400778,0.6183745583038869,257.0
math.AP,0.5072886297376094,0.6397058823529411,0.5658536585365853,272.0
math.AT,0.38095238095238093,0.22857142857142856,0.2857142857142857,70.0
math.CA,0.3902439024390244,0.34408602150537637,0.3657142857142857,93.0
math.CO,0.5096774193548387,0.683982683982684,0.5841035120147874,231.0
math.CT,0.5609756097560976,0.6052631578947368,0.5822784810126582,38.0
math.CV,0.325,0.20634920634920634,0.2524271844660194,63.0
math.DG,0.5560344827586207,0.6972972972972973,0.6187050359712231,185.0
math.DS,0.48936170212765956,0.43601895734597157,0.46115288220551376,211.0
math.FA,0.49074074074074076,0.48623853211009177,0.48847926267281105,109.0
math.GM,0.05555555555555555,0.04,0.046511627906976744,25.0
math.GN,0.5,0.1875,0.2727272727272727,16.0
math.GR,0.6049382716049383,0.620253164556962,0.6125,79.0
math.GT,0.5948275862068966,0.5267175572519084,0.5587044534412956,131.0
math.HO,0.22857142857142856,0.2962962962962963,0.25806451612903225,27.0
math.KT,0.6666666666666666,0.1,0.17391304347826086,20.0
math.LO,0.3125,0.32786885245901637,0.32,61.0
math.MG,0.4,0.32,0.35555555555555557,50.0
math.NA,0.5408805031446541,0.6346863468634686,0.5840407470288624,271.0
math.NT,0.5,0.5691489361702128,0.5323383084577115,188.0
math.OA,0.5806451612903226,0.43902439024390244,0.5,41.0
math.OC,0.4607594936708861,0.5352941176470588,0.49523809523809526,340.0
math.PR,0.49242424242424243,0.5508474576271186,0.52,236.0
math.QA,0.24561403508771928,0.28,0.2616822429906542,50.0
math.RA,0.3972602739726027,0.3493975903614458,0.3717948717948718,83.0
math.RT,0.5675675675675675,0.42,0.4827586206896552,100.0
math.SG,0.5555555555555556,0.2777777777777778,0.37037037037037035,36.0
math.SP,0.4375,0.22580645161290322,0.2978723404255319,31.0
math.ST,0.44537815126050423,0.424,0.4344262295081967,125.0
nlin.AO,0.2857142857142857,0.16,0.20512820512820512,25.0
nlin.CD,0.43333333333333335,0.2549019607843137,0.32098765432098764,51.0
nlin.CG,0.3333333333333333,0.14285714285714285,0.2,7.0
nlin.PS,0.40625,0.41935483870967744,0.4126984126984127,31.0
nlin.SI,0.6296296296296297,0.3541666666666667,0.4533333333333333,48.0
nucl-ex,0.3076923076923077,0.2962962962962963,0.3018867924528302,27.0
nucl-th,0.5663716814159292,0.48484848484848486,0.5224489795918368,132.0
physics.acc-ph,0.532258064516129,0.559322033898305,0.5454545454545454,59.0
physics.ao-ph,0.46808510638297873,0.4782608695652174,0.4731182795698925,46.0
physics.app-ph,0.2909090909090909,0.16,0.2064516129032258,100.0
physics.atm-clus,1.0,0.1,0.18181818181818182,10.0
physics.atom-ph,0.3972602739726027,0.4027777777777778,0.4,72.0
physics.bio-ph,0.25,0.23076923076923078,0.24,52.0
physics.chem-ph,0.4157303370786517,0.36633663366336633,0.3894736842105263,101.0
physics.class-ph,0.3225806451612903,0.19230769230769232,0.24096385542168675,52.0
physics.comp-ph,0.1509433962264151,0.10666666666666667,0.125,75.0
physics.data-an,0.125,0.07407407407407407,0.09302325581395349,27.0
physics.ed-ph,0.45161290322580644,0.45161290322580644,0.45161290322580644,31.0
physics.flu-dyn,0.5127118644067796,0.6368421052631579,0.568075117370892,190.0
physics.gen-ph,0.22448979591836735,0.14285714285714285,0.1746031746031746,77.0
physics.geo-ph,0.4444444444444444,0.3076923076923077,0.36363636363636365,39.0
physics.hist-ph,0.46153846153846156,0.32432432432432434,0.38095238095238093,37.0
physics.ins-det,0.5798319327731093,0.5476190476190477,0.563265306122449,126.0
physics.med-ph,0.3333333333333333,0.3877551020408163,0.3584905660377358,49.0
physics.optics,0.5809018567639257,0.6203966005665722,0.6,353.0
physics.plasm-ph,0.5925925925925926,0.5714285714285714,0.5818181818181818,112.0
physics.pop-ph,0.0,0.0,0.0,16.0
physics.soc-ph,0.34444444444444444,0.4217687074829932,0.37920489296636084,147.0
physics.space-ph,0.125,0.05263157894736842,0.07407407407407407,19.0
q-bio.BM,0.35714285714285715,0.29411764705882354,0.3225806451612903,34.0
q-bio.CB,0.0,0.0,0.0,8.0
q-bio.GN,0.5714285714285714,0.3333333333333333,0.42105263157894735,24.0
q-bio.MN,0.34615384615384615,0.4090909090909091,0.375,22.0
q-bio.NC,0.5,0.5507246376811594,0.5241379310344828,69.0
q-bio.OT,1.0,0.1111111111111111,0.2,9.0
q-bio.PE,0.5,0.4875,0.4936708860759494,80.0
q-bio.QM,0.2972972972972973,0.16923076923076924,0.21568627450980393,65.0
q-bio.SC,0.5,0.06666666666666667,0.11764705882352941,15.0
q-bio.TO,0.6,0.3333333333333333,0.42857142857142855,18.0
q-fin.CP,0.35714285714285715,0.29411764705882354,0.3225806451612903,17.0
q-fin.EC,0.0,0.0,0.0,1.0
q-fin.GN,0.3333333333333333,0.2727272727272727,0.3,11.0
q-fin.MF,0.06666666666666667,0.0625,0.06451612903225806,16.0
q-fin.PM,0.6153846153846154,0.42105263157894735,0.5,19.0
q-fin.PR,0.1,0.05555555555555555,0.07142857142857142,18.0
q-fin.RM,0.3333333333333333,0.23529411764705882,0.27586206896551724,17.0
q-fin.ST,0.5555555555555556,0.4,0.46511627906976744,25.0
q-fin.TR,0.375,0.2,0.2608695652173913,15.0
quant-ph,0.6608247422680412,0.7505854800936768,0.7028508771929824,854.0
stat.AP,0.3977272727272727,0.3125,0.35,112.0
stat.CO,0.2727272727272727,0.23076923076923078,0.25,39.0
stat.ME,0.49240121580547114,0.6558704453441295,0.5625,247.0
stat.ML,0.27710843373493976,0.13218390804597702,0.17898832684824903,174.0
stat.OT,1.0,0.2,0.3333333333333333,5.0
Accuracy,0.53615,0.53615,0.53615,0.53615
Macro Average,0.42984695809976464,0.36332555559460367,0.3777680775927943,20000.0
Weighted Average,0.5234849124176708,0.53615,0.5237068470245873,20000.0
